Class Index,Title,Description,DescNamedEntityCount,TitleDescSimilarity,AvgTitleWordLength,TitleWordCount,TitleCharCount,DescAvgWordLength,DescWordCount,DescCharCount,TitleNegSentiment,TitleNeuSentiment,TitlePosSentiment,TitleCompoundSentiment,DescNegSentiment,DescNeuSentiment,DescPosSentiment,DescCompoundSentiment,UppercaseWordCount,TFIDFTopWords,ZeroShotScoreBusiness,ZeroShotScoreWorld,ZeroShotScoreSci/Tech,ZeroShotScoreSports
2,Hamm Pleads Case as the One and Only Champ,"is Olympic gold medal safe in his parents #39; Wisconsin farmhouse, lovingly tucked into a white gym sock, the gymnast Paul Hamm had one goal in mind when he boarded a plane for Europe last week: to remain the Olympic all-around champion.",8,0.2692196,3.777777778,9,42,4.69047619,42,238,0,0.721,0.279,0.4767,0,0.719,0.281,0.9337,6,"['hamm', 'olympic', 'gym', 'tucked', 'gymnast']",0.038924604654312134,0.066339016,0.06686423,0.827872097
4,Microsoft Crafts Backup Plan (washingtonpost.com),"washingtonpost.com - Microsoft Corp. officials said yesterday that the company has spent millions of dollars preparing a version of its Windows operating system without a program for playing digital music and videos, in the event it loses its bid to postpone antitrust sanctions ordered by European authorities.",5,0.31819612,9,5,49,5.638297872,47,311,0,1,0,0,0.124,0.876,0,-0.5848,4,"['washingtonpost', 'crafts', 'microsoft', 'com', 'postpone']",0.290088415,0.39731818437576294,0.22218047082424164,0.090412997
3,Crude Oil Futures Rise Above \$50 on Threat to Nigerian Supply,Crude oil futures rose above \$50 a barrel in New York on concern rebel attacks in Nigeria may reduce production while US inventories are near a 29-year low because of disruptions caused by Hurricane Ivan.,5,0.79188573,4.727272727,11,62,4.885714286,35,205,0.441,0.559,0,-0.7964,0.312,0.688,0,-0.8934,8,"['futures', 'above', '50', 'crude', 'oil']",0.29529282450675964,0.4325558543205261,0.2293710559606552,0.042780227959156036
1,President terms Farooqi #39;s death big achievement,THE HAGUE: President General Pervez Musharraf Monday described the killing of Amjad Farooqi as big achievement by security forces and said  quot;important terrorist has been eliminated.,2,0.48197573,6.428571429,7,51,6.115384615,26,185,0.394,0.606,0,-0.5994,0.264,0.667,0.07,-0.8271,2,"['farooqi', 'achievement', 'big', 'amjad', 'eliminated']",0.12558497488498688,0.47451192140579224,0.3148867189884186,0.085016377
3,"Stocks Fall on Oil, Dow Ends Below 10,000","The blue-chip Dow Jones average closed below 10,000 for the first time in about six weeks on Monday as a spike in oil prices to nearly \$50 a barrel renewed concerns about corporate profits while analysts cutting recommendations hurt ",5,0.5367954,4.25,8,41,5,39,234,0,1,0,0,0.117,0.813,0.069,-0.25,6,"['below', 'dow', '000', '10', 'oil']",0.3773573637008667,0.4155159294605255,0.12470979988574982,0.082416847
2,AL Wrap: Red Sox Down Devil Rays to Clinch Playoff Spot, NEW YORK (Reuters) - Manny Ramirez belted his  league-leading 43rd homer and Johnny Damon hit a three-run shot  as the Boston Red Sox clinched a playoff spot with a 7-3 win  over the Tampa Bay Devil Rays in St Petersburg on Monday.,11,0.51415277,4.090909091,11,55,4.452380952,42,232,0.306,0.694,0,-0.6597,0.1,0.814,0.086,-0.1531,11,"['devil', 'rays', 'playoff', 'spot', 'sox']",0.054045334458351135,0.069564573,0.11525991559028625,0.761130154
2,Oswalt wins 19th as Astros keep up the pace,"Roy Oswalt became the NL #39;s first 19-game winner, and the Houston Astros stayed close in the wild-card race with a 10-3 victory over the St.",6,0.78838444,3.888888889,9,43,4.538461538,26,143,0,0.684,0.316,0.5719,0,0.863,0.137,0.5859,2,"['oswalt', 'astros', '19th', 'roy', 'stayed']",0.057853471487760544,0.17264224588871002,0.10300403833389282,0.6665002107620239
2,Boston Secures Spot,"The Red Sox clinch a second straight trip to the playoffs, topping Tampa Bay, 7-3, Monday behind Manny Ramirez's 43rd homer.",7,0.3146082,5.666666667,3,19,4.952380952,21,124,0,0.465,0.535,0.3182,0,0.909,0.091,0.2263,3,"['secures', 'topping', 'manny', 'ramirez', 'clinch']",0.047259286,0.13217340409755707,0.076261334,0.7443059682846069
2,Gold belongs to Hamm,Maybe there #39;s some technical justification for why Paul Hamm was forced to defend his gymnastics gold medal Monday before a sports court in Switzerland.,4,0.49229282,4.25,4,20,5.28,25,156,0,1,0,0,0.107,0.783,0.11,0.0258,2,"['hamm', 'gold', 'justification', 'belongs', 'gymnastics']",0.007715278,0.049881835,0.2280242145061493,0.7143786549568176
3,Vodafone keen on future expansion,"Vodafone said today it remained keen on purchases in France, eastern Europe and Asia and Africa as it detailed annual cost cuts expected to reach 2.",8,0.62557596,5.8,5,33,4.730769231,26,148,0,0.615,0.385,0.3612,0.076,0.799,0.125,0.1027,1,"['keen', 'vodafone', 'purchases', 'detailed', 'expansion']",0.47904303669929504,0.21633078157901764,0.22002151608467102,0.084604703
2,SHANGHAI ATP: Canas struggles to first round win,"SHANGHAI: A tired but determined Guillermo Canas of Argentina held off a strong early charge from Spains Guillermo Garcia-Lopez to win his first round Shanghai ATP match 7-6, 6-1 on Monday.",8,0.633495,5.125,8,48,5.129032258,31,189,0.203,0.488,0.309,0.3182,0.049,0.63,0.321,0.9153,12,"['shanghai', 'canas', 'guillermo', 'atp', 'round']",0.047142148,0.33545243740081787,0.16873300075531006,0.44867247343063354
2,Skipper gives support while league sends warning,"Moises Alou has a right to his opinion, Chicago Cubs manager Dusty Baker said Monday. Alou said everything he needed to say Sunday.",6,0.11997174,6,7,48,4.739130435,23,131,0.238,0.495,0.267,0.0772,0,1,0,0,1,"['alou', 'moises', 'dusty', 'baker', 'skipper']",0.14141817390918732,0.15151332318782806,0.13833469152450562,0.568733811
1,Blair readies crucial party speech under Iraq cloud,"Britain #39;s Tony Blair faces one of the trickiest speeches of his career today, seeking to win back his Labour party after rifts over Iraq and spell out new policies to set up next year #39;s re-election bid.",8,0.52556413,5.5,8,51,4.552631579,38,210,0,0.722,0.278,0.4019,0.05,0.801,0.149,0.6486,2,"['blair', 'party', 'rifts', 'speeches', 'iraq']",0.11268217861652374,0.5270199179649353,0.277778685,0.082519241
1,North Korea Resists Talks on Nuclear Arms,North Korea said Monday that it will not resume talks on its nuclear weapons program until the Bush administration ends its  quot;hostile policy quot; against Pyongyang and ,5,0.6948007,5,7,41,5.37037037,27,173,0,1,0,0,0.1,0.9,0,-0.4404,6,"['korea', 'nuclear', 'north', 'resists', 'talks']",0.10780736804008484,0.40584635734558105,0.4246394634246826,0.061706852
3,"Hurricanes, unrest in Nigeria feed supply concerns","SAN FRANCISCO (CBS.MW) -- Fueled by new supply worries in the United States and Nigeria, crude-oil futures made history Monday when the price topped \$50 per barrel late Monday and one analyst said additional disruptions could push prices to \$60 per barrel ",6,0.26334715,6.285714286,7,50,5.142857143,42,258,0,1,0,0,0.111,0.83,0.06,-0.34,2,"['nigeria', 'supply', 'barrel', 'per', 'feed']",0.2086493968963623,0.5093084573745728,0.20575416088104248,0.076287977
3,"Former Executive Testifies, Offering Insider #39;s Look at Enron #39;s &lt;b&gt;...&lt;/b&gt;","A former executive who was a participant in the wrongdoing that helped cripple Enron testified on Monday, providing the first glimpse through the eyes of a principal of ",3,0.5417775,7.545454545,11,93,5.035714286,28,169,0,1,0,0,0,1,0,0,7,"['enron', 'executive', 'cripple', 'testifies', 'former']",0.20614556968212128,0.41091036796569824,0.30402374267578125,0.078920364
4,Virgin to Launch Commercial Space Flights by 2007,"SEPTEMBER 28, 2004 -- London -- The ultimate high-end incentive trip took another step closer to reality yesterday when Richard Branson, head of the Virgin Group, announced plans to launch commercial space flights by 2007.",6,0.7586942,5.25,8,49,5.371428571,35,222,0,1,0,0,0,0.932,0.068,0.3612,5,"['2007', 'virgin', 'flights', 'commercial', 'launch']",0.40734899044036865,0.20895370841026306,0.31361278891563416,0.070084535
2,"Angels 5, Rangers 3","Chone Figgins and Troy Percival saved the Anaheim Angels, and gave them a little boost in the AL West race. Figgins had RBI hits in the last two innings and scored the go-ahead run on an infield grounder.",5,0.4260792,4,4,19,4.394736842,38,204,0,1,0,0,0,0.87,0.13,0.6378,2,"['angels', 'infield', 'percival', 'rbi', 'saved']",0.067153871,0.15751740336418152,0.1437985897064209,0.6315301656723022
3,Oil Nears \$50 as Gulf Storms Curtail Output,"Crude oil prices settled at \$49.64 a barrel, up 76 cents as traders expressed concern that recent hurricanes had hurt output in the United States.",2,0.5428432,4.625,8,44,4.92,25,147,0,1,0,0,0.23,0.68,0.091,-0.6486,6,"['output', 'curtail', 'oil', '76', 'settled']",0.2616519629955292,0.44325244426727295,0.23201915621757507,0.063076429
1,May have been transmitted between humans- report,"Thailand confirmed its second death from bird flu Tuesday, and said the fatal case might have been transmitted by a human victim rather than a bird, according to published report.",3,0.3819498,6,7,48,5,30,179,0,1,0,0,0.335,0.665,0,-0.9022,1,"['transmitted', 'bird', 'report', 'been', 'fatal']",0.2063354104757309,0.3743314743041992,0.3092734217643738,0.11005967110395432
3,INDUSTRY REPORT: Gambling -- Casinos to be sold,Harrah #39;s Entertainment Inc. and Caesars Entertainment Inc. agreed to sell four casino hotels to an affiliate of Colony Capital LLC for about \$1.,5,0.56339896,5,8,47,5.25,24,149,0,1,0,0,0,0.732,0.268,0.7717,16,"['entertainment', 'harrah', 'caesars', 'colony', 'affiliate']",0.9265658855438232,0.042309821,0.019640810787677765,0.011483481153845787
4,Using DNA to stop elephant poachers,"It #39;s like doing cold-case detective work on elephants, but University of Washington scientist Samuel Wasser has devised an innovative method for pinpointing the DNA fingerprints of poached elephant tusks.",3,0.58367926,5,6,35,5.966666667,30,208,0.306,0.694,0,-0.296,0,0.833,0.167,0.6808,4,"['elephant', 'dna', 'poachers', 'fingerprints', 'devised']",0.075742871,0.2977650761604309,0.5136443376541138,0.11284775286912918
1,Cowboys Defeat Redskins 21-18,"LANDOVER, Md. - Bill Parcells celebrated the touchdown with a big smile and his fist thrust high in the air...",2,0.23180881,6.5,4,29,4.55,20,110,0.5,0.5,0,-0.4588,0,0.721,0.279,0.7351,3,"['fist', 'landover', 'thrust', 'parcells', 'smile']",0.028740426525473595,0.068691082,0.035784476,0.8667839765548706
1,Israel levels new accusations against Syria,"Without acknowledging responsibility for the car-bombing death of a Hamas activist in Syria, Israeli Deputy Defense Minister Zeev Boim yesterday issued a toughly worded ",6,0.3471076,6.333333333,6,43,6.041666667,24,169,0.315,0.685,0,-0.3182,0.226,0.717,0.057,-0.6705,2,"['syria', 'acknowledging', 'activist', 'accusations', 'responsibility']",0.13848623633384705,0.43689003586769104,0.31413379311561584,0.11048996448516846
3,Japan Shares Fall to Low on Oil Worry," TOKYO (Reuters) - Japan's Nikkei share average fell 0.4  percent to a six-week closing low on Tuesday, marking an  eight-day losing streak, after oil prices topped \$50 a barrel,  fanning concern over the business outlook for Japanese  companies.",8,0.6759329,3.75,8,37,5.394736842,38,247,0.41,0.41,0.18,-0.4215,0.121,0.823,0.057,-0.3612,6,"['low', 'japan', 'fanning', 'oil', 'topped']",0.6220993399620056,0.23867546021938324,0.097520553,0.041704699
3,Banknorth investors voice doubts on bid,Banknorth Group Inc.'s biggest investors are voicing concerns about the proposed sale of a controlling stake to Toronto-Dominion Bank .,2,0.5860716,5.666666667,6,39,5.8,20,135,0.306,0.694,0,-0.296,0,1,0,0,1,"['banknorth', 'investors', 'dominion', 'controlling', 'doubts']",0.6768923401832581,0.16285428404808044,0.11343936622142792,0.04681401
4,Gas prices up 5 cents after Hurricane Ivan,"CAMARILLO, Calif. - Gas prices jumped more than 5 cents a gallon in the past two weeks, largely because of supply problems related to Hurricane Ivan, an industry analyst said.",5,0.69443464,4.375,8,42,4.866666667,30,175,0,1,0,0,0.094,0.906,0,-0.4019,3,"['cents', 'ivan', 'gas', 'hurricane', 'camarillo']",0.387276828,0.2401050180196762,0.26217687129974365,0.11044131219387054
2,Hearing held on Hamm medal,Paul Hamm said yesterday that he would give back his Olympic gold medal if sport #39;s highest court ordered him to. But lawyers for the American gymnast and the ,5,0.5698693,4.4,5,26,4.586206897,29,162,0,0.563,0.437,0.4767,0,0.932,0.068,0.2617,2,"['hamm', 'medal', 'gymnast', 'lawyers', 'hearing']",0.012639109045267105,0.064836957,0.030933307483792305,0.8915905356407166
3,"Independent directors demanded Black #39;s resignation, investor says","Catalyst Fund General Partner I Inc., a disgruntled shareholder of Hollinger Inc., claimed yesterday that the company #39;s independent board members have demanded the resignations of Conrad Black, his wife and other insiders -- a charge disputed by the ",5,0.63988423,7.75,8,69,5.512820513,39,254,0.406,0.594,0,-0.4767,0.165,0.835,0,-0.6705,2,"['demanded', 'independent', 'black', 'resignations', 'insiders']",0.5640606880187988,0.2149016410112381,0.16382648050785065,0.057211183
1,US forces bomb Falluja,many people were killed. The US military last week claimed to have killed around 100 of Zarqawi #39;s. militiamen who have the area largely under their control.,4,0.29365635,4.75,4,22,4.962962963,27,160,0.516,0.484,0,-0.4939,0.265,0.735,0,-0.875,3,"['killed', 'militiamen', 'zarqawi', 'largely', 'falluja']",0.10749422013759613,0.39901942014694214,0.35941368341445923,0.1340726613998413
3,Hilfiger shares plunge amid probe,Shares of Tommy Hilfiger Corp. plummeted 22 percent yesterday following Friday #39;s announcement that the apparel maker #39;s US division received subpoenas from the US Attorney #39;s Office regarding ,7,0.51622856,5.8,5,33,5.965517241,29,202,0,0.645,0.355,0.296,0,0.927,0.073,0.296,1,"['hilfiger', 'shares', 'subpoenas', 'plummeted', 'apparel']",0.5021510720252991,0.2488478124141693,0.20950862765312195,0.039492555
2,Soccer Coach Raymond Goethals Dies at 83 (AP),"AP - Raymond Goethals, the Belgian soccer coach who led Olympique Marseille to the 1993 European Champions Cup title, died Monday, according to news reports. He was 83.",7,0.83943856,4.75,8,45,5.035714286,28,168,0,1,0,0,0.113,0.781,0.106,-0.0516,7,"['raymond', '83', 'soccer', 'coach', 'marseille']",0.010238787159323692,0.17982855439186096,0.08132264,0.7286100387573242
3,"Citigroup #39;s Krawcheck Named Finance, Strategy Chief (Update2)","Citigroup Inc., the world #39;s biggest bank, named Sallie Krawcheck chief financial officer and head of strategy, making her the highest-ranking woman on Wall Street and giving her responsibilities outside the brokerage industry.",2,0.65535223,7.25,8,65,6,33,230,0,1,0,0,0,0.93,0.07,0.34,7,"['krawcheck', 'citigroup', 'strategy', 'named', 'her']",0.31943079829216003,0.5917493104934692,0.066893436,0.021926460787653923
3,Virgin Mobile growth prospects disappoint,"Richard Branson #39;s Virgin Mobile has forecast substantially higher earnings and margins, but disappointing predictions for service revenue ",1,0.59334785,7.4,5,41,6.888888889,18,142,0.284,0.211,0.505,0.2732,0.202,0.798,0,-0.6486,2,"['virgin', 'mobile', 'disappoint', 'substantially', 'predictions']",0.5307660102844238,0.1913425624370575,0.2307298630475998,0.047161572
1,US Army considers shorter combat tours,"WASHINGTON -- The US Army may shorten yearlong combat tours in Iraq and Afghanistan amid concerns the long and perilous duty is making it difficult to recruit soldiers and keep current ones, officials said yesterday.",5,0.8355627,5.5,6,38,5.2,35,216,0.324,0.676,0,-0.34,0.129,0.871,0,-0.5994,3,"['tours', 'combat', 'army', 'shorten', 'shorter']",0.082996659,0.5825302004814148,0.274145246,0.060327847
4,AOL aims to boost IM on mobiles,"AOL has kicked off an initiative designed to make it easier for developers to engineer, test and distribute licensed AOL Instant Messenger (AIM) clients for mobile devices.",3,0.6412472,3.571428571,7,31,5.407407407,27,172,0,0.69,0.31,0.4019,0,0.903,0.097,0.4215,5,"['aol', 'mobiles', 'licensed', 'distribute', 'messenger']",0.27972710132598877,0.2582637369632721,0.3474467098712921,0.11456237733364105
1,Nigerian oil flows despite rebel threat-companies,"Oil should continue to flow from Nigeria, the world #39;s seventh largest exporter, despite a rebel threat to attack foreign oil workers in an  quot;all-out war quot; due to start on Friday, multinational energy companies said.",4,0.7155418,7.333333333,6,49,5.305555556,36,227,0,0.776,0.224,0.1139,0.162,0.693,0.146,-0.3979,1,"['oil', 'rebel', 'threat', 'despite', 'companies']",0.4974777102470398,0.27981555461883545,0.19891910254955292,0.023787603
3,UK Bankers Begin Extradition Hearing on Enron-Related Charges,"Three British bankers will today begin fighting extradition to the US on fraud charges related to Enron Corp., the first test of new British extradition laws.",7,0.71562654,6.75,8,61,5.115384615,26,158,0.231,0.769,0,-0.2732,0.268,0.732,0,-0.8126,9,"['extradition', 'bankers', 'enron', 'related', 'begin']",0.3799263834953308,0.3863961398601532,0.18767571449279785,0.046001825481653214
3,Pepsi Bottling Profit Rises (Reuters),"Reuters - Pepsi Bottling Group Inc. , the\largest bottler of Pepsi drinks, on Tuesday said quarterly\profit rose on volume growth in the United States and Europe.",6,0.7766975,6.6,5,37,5.269230769,26,162,0,0.58,0.42,0.4404,0,0.803,0.197,0.6597,5,"['pepsi', 'bottling', 'profit', 'bottler', 'drinks']",0.5338622331619263,0.23384122550487518,0.16354091465473175,0.068755604
4,"Microsoft, Amazon.com file phishing, spamming lawsuits","Microsoft and Amazon.com Monday filed one joint and several separate lawsuits against companies and individuals accusing them variously of trying to defraud consumers by imitating Amazon and Microsoft, the companies said Tuesday.",7,0.7476524,8.166666667,6,54,6.1875,32,229,0.54,0.46,0,-0.5719,0.097,0.853,0.05,-0.1531,2,"['amazon', 'lawsuits', 'microsoft', 'defraud', 'companies']",0.4418533742427826,0.15771760046482086,0.3168127238750458,0.083616272
4,Meet UK #39;s  #39;Dr Dolittle #39; of animal behaviour,"London - Lincoln University in the east of England has appointed Britain #39;s first professor of animal psychiatry, a report said on Tuesday.",5,0.38729292,5.111111111,9,55,5.217391304,23,142,0,1,0,0,0,1,0,0,5,"['animal', '39', 'behaviour', 'lincoln', 'professor']",0.070999637,0.38087791204452515,0.4898465573787689,0.058275897055864334
3,"Motorola to Cut 1,000 Jobs, Take Charge"," NEW YORK (Reuters) - Telecommunications equipment maker  Motorola Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=MOT.N target=/stocks/quickinfo/fullquote""&gt;MOT.N&lt;/A&gt; said on Tuesday that it would cut 1,000  jobs and take charges of about \$50 million for severance  benefits as it tries to increase productivity.",6,0.7196234,4.714285714,7,39,8.243243243,37,345,0.259,0.741,0,-0.2732,0.102,0.779,0.119,0.1779,5,"['mot', 'motorola', 'jobs', 'fullquote', 'cut']",0.45743244886398315,0.22653767466545105,0.21806593239307404,0.097963981
4,Viagra bought online 'often fake',"Half of Viagra tablets sold on the Internet are fake, research suggests.",1,0.8585721,5.8,5,33,5.083333333,12,72,0.437,0.563,0,-0.4767,0.22,0.78,0,-0.4767,1,"['viagra', 'fake', 'tablets', 'suggests', 'bought']",0.3722224235534668,0.2725909948348999,0.2688012421131134,0.086385339
4,National Registry Push Could Ease Drug Study Hunt,"By LAURAN NEERGAARD     WASHINGTON (AP) -- Scientists are conducting thousands of medical experiments that can offer tantalizing hope to the ill, but tracking them down and getting enrolled can be incredibly difficult.    It might get easier, thanks to a growing push by doctors and lawmakers to force drug companies to list on a national registry every study they conduct...",2,0.66099983,5.25,8,49,5.254237288,59,375,0,0.737,0.263,0.3612,0.082,0.748,0.17,0.715,8,"['registry', 'push', 'study', 'drug', 'enrolled']",0.23509445786476135,0.3546290695667267,0.34856465458869934,0.061711818
4,First Look: Intuit's QuickBooks for Newbies,New Simple Start Edition accounting software targets small businesses still using pencil and paper.,0,0.43884993,6.333333333,6,43,6.142857143,14,99,0,1,0,0,0,1,0,0,6,"['intuit', 'simple', 'paper', 'edition', 'targets']",0.41636568307876587,0.2071700394153595,0.31833359599113464,0.058130595833063126
3,"PC Sales Hot For 2004, But Will Soon Cool Off","PC shipments in the second quarter grew faster than any three-month period since 1999, IDC said Monday, citing the continued pent-up demand for replacement systems as the driving force behind the sales surge.",5,0.40687418,3.6,10,45,5.333333333,33,208,0,0.753,0.247,0.4497,0.045,0.955,0,-0.128,10,"['pc', 'pent', 'sales', 'idc', 'replacement']",0.404975563,0.23830923438072205,0.259817898,0.096897289
3,"Stocks Open Higher, Shrug Off Oil Spike"," NEW YORK (Reuters) - U.S. stocks opened higher on Tuesday,  with beaten down shares offering bargains to investors and oil  producer stocks bolstered by crude oil prices breaking through  the \$50 a barrel mark.",4,0.67294633,4.714285714,7,39,5.147058824,34,212,0,1,0,0,0.172,0.769,0.058,-0.6486,7,"['stocks', 'oil', 'higher', 'shrug', 'bargains']",0.4251076579093933,0.33926525712013245,0.135326549,0.10030049085617065
4,Russians Next In Line To Receive Cheap Windows,"After Thailand, Malaysia and Indonesia, Microsoft has identified Russia as the fourth market for its low cost scaled down operating system, Windows XP Starter Edition (XP SE).",7,0.52902734,4.875,8,46,5.518518519,27,175,0,1,0,0,0.069,0.821,0.11,0.3034,8,"['xp', 'windows', 'se', 'scaled', 'russians']",0.12716686725616455,0.29771554470062256,0.4428846538066864,0.1322329044342041
4,DNA map of elephants to net Africa #39;s ivory poachers,"Scientists say a DNA map of Africa #39;s elephant herds will help combat the illegal trade in ivory. The map is a genetic profile of elephant groupings across the continent, from the dense forests of western and central Africa to the vast eastern savanna.",3,0.84039295,4.6,10,55,4.818181818,44,255,0,1,0,0,0.126,0.818,0.057,-0.5106,4,"['map', 'africa', 'elephant', 'dna', 'ivory']",0.095859669,0.18679146468639374,0.6750620007514954,0.042286861687898636
1,Oil Companies In Nigeria Say They Won #39;t Give In To Threats,Major oil companies operating in Nigeria #39;s oil-rich southern region say they will not give in to threats of attacks on their facilities and employees by militias.,2,0.77559376,4.25,12,62,5.185185185,27,166,0.17,0.606,0.224,0.2263,0.186,0.814,0,-0.6908,11,"['threats', 'nigeria', 'oil', 'give', 'say']",0.5270092487335205,0.23253509402275085,0.21892671287059784,0.021528946235775948
3,"Motorola to Cut 1,000 Jobs"," NEW YORK (Reuters) - Telecommunications equipment maker  Motorola Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=MOT.N target=/stocks/quickinfo/fullquote""&gt;MOT.N&lt;/A&gt; said on Tuesday that it would cut 1,000  jobs and take related charges of about \$50 million to focus on  its wireless business.",6,0.74748135,4.4,5,26,8.257142857,35,327,0.344,0.656,0,-0.2732,0.116,0.884,0,-0.4939,3,"['mot', 'motorola', 'jobs', 'fullquote', 'cut']",0.43385040760040283,0.23650556802749634,0.22292552888393402,0.1067185029387474
1,Pakistan's Musharraf calls for unity against global terrorism (AFP),AFP - Pakistani President Pervez Musharraf kicked off a three-day visit to Italy by calling on the world community to stand united in the fight against global terrorism.,4,0.6890184,6.555555556,9,67,5.071428571,28,169,0.365,0.635,0,-0.6808,0.218,0.697,0.085,-0.6597,5,"['musharraf', 'terrorism', 'global', 'afp', 'unity']",0.076086968,0.6843008995056152,0.16876034438610077,0.070851795
1,Consumer Confidence Dips in September,"NEW YORK - Job worries helped push consumer confidence down in September for the second consecutive month, a New York-based private research group said Tuesday.    The Consumer Confidence Index fell 1.9 points to 96.8 from a revised reading of 98.7 in August, according to The Conference Board...",10,0.7137633,6.6,5,37,5.255319149,47,296,0,0.548,0.452,0.5106,0.056,0.813,0.131,0.5859,4,"['confidence', 'consumer', 'september', 'dips', '98']",0.20194017887115479,0.398825079,0.31692150235176086,0.082313269
3,"Snap-on warns for 3Q, 2004","Vehicle tool maker sees profit below forecasts amid high steel prices, soft demand in Europe. NEW YORK (Reuters) - Snap-on Inc., which makes vehicle-repair tools, said Tuesday its third-quarter and full-year ",6,0.30898345,4.4,5,26,5.709677419,31,208,0.259,0.741,0,-0.1027,0.046,0.864,0.09,0.34,2,"['snap', 'vehicle', 'repair', 'steel', '3q']",0.45508041977882385,0.1937149316072464,0.24296407401561737,0.10824059695005417
3,Chicago Fed conf. sees US 2005 GDP down at 3.3 pct,"US economic growth is expected to slow in 2005 due to rising interest rates and high crude oil prices, according to a forecast of participants at a Federal Reserve Bank of Chicago conference released on Monday.",4,0.38994718,3.636363636,11,50,4.861111111,36,210,0,1,0,0,0.092,0.769,0.139,0.2263,7,"['chicago', '2005', 'participants', 'gdp', 'pct']",0.2656204402446747,0.3648790121078491,0.27902382612228394,0.090476647
2,Philippoussis is humbled by Weiner,"SHANGHAI, China -- Defending champion Mark Philippoussis suffered a first round humiliation in the Shanghai Open, losing to unheralded American Glenn Weiner 3-6, 6-4, 6-4.",10,0.42368776,6,5,34,5.88,25,171,0,1,0,0,0.284,0.599,0.117,-0.6808,2,"['philippoussis', 'shanghai', 'humbled', 'humiliation', 'unheralded']",0.067860618,0.361113042,0.11064373701810837,0.4603826403617859
2,Browns' Lee Suggs Ready for Return (AP),"AP - Browns running back Lee Suggs, inactive for Cleveland's first three games with a neck stinger, has been granted medical clearance to practice at full speed this week.",6,0.6861422,4.714285714,7,39,4.931034483,29,171,0,0.706,0.294,0.3612,0,0.929,0.071,0.25,7,"['suggs', 'browns', 'lee', 'stinger', 'inactive']",0.064104944,0.17030614614486694,0.12184218317270279,0.6437467336654663
2,Top Seed Federer Struggles Through in Thai Opener, BANGKOK (Reuters) - Top seed Roger Federer toiled to beat  battling Frenchman Nicolas Thomann and reach the second round  of the Thailand Open on Tuesday.,7,0.8288009,5.25,8,49,5.12,25,155,0.243,0.583,0.175,-0.1779,0.081,0.808,0.112,-0.0516,7,"['federer', 'seed', 'top', 'frenchman', 'nicolas']",0.088521682,0.32799723744392395,0.17013946175575256,0.41334158182144165
4,Russia Next to get Windows XP Starter Edition,"The Windows XP Starter Edition Pilot program has expanded to add a fourth country, Russia, which now becomes the fourth market to join Thailand, Malaysia and Indonesia.",7,0.6925844,4.75,8,45,5.259259259,27,168,0,0.677,0.323,0.516,0,0.813,0.187,0.6739,7,"['starter', 'edition', 'xp', 'russia', 'windows']",0.23389902710914612,0.27164894342422485,0.3600298762321472,0.13442207872867584
4,Freescale Unveils Dual-Core PowerPC,"Freescale Semiconductor Inc. took some of the wraps off of its dual-core microprocessor design, which the company said would be tailored to embedded applications.",1,0.61688554,8,4,35,5.791666667,24,162,0,1,0,0,0,1,0,0,7,"['freescale', 'dual', 'core', 'powerpc', 'tailored']",0.199589342,0.3705942630767822,0.2983959913253784,0.13142044842243195
4,Virgin Starts (70) Mile-High Club,"With the misery that has plagued the airline industry recently, the last place you #39;d expect to see some inspiring -- heck, potentially rule-breaking -- thinking would be from an airline entrepreneur.",0,0.21977133,5.8,5,33,5.375,32,203,0,1,0,0,0.101,0.822,0.077,-0.2263,5,"['airline', 'inspiring', 'heck', 'misery', 'entrepreneur']",0.3402213156223297,0.32896730303764343,0.2638339698314667,0.066977449
1,Sudan Reportedly Hiding Arab Fighters in Southern Sudan,"Under international pressure to disarm and disband Arab militias in troubled Darfur, Sudan #39;s government is instead reportedly moving hundreds, possibly thousands, of the fighters from Darfur to remote areas of southern Sudan.",7,0.49281567,6,8,55,5.96969697,33,229,0.362,0.638,0,-0.34,0.176,0.824,0,-0.6597,7,"['sudan', 'fighters', 'reportedly', 'arab', 'darfur']",0.13507750630378723,0.5030421018600464,0.2741630971431732,0.087717399
3,"Lowe's Sees Profit Rising in 2005, 2006"," ATLANTA (Reuters) - Home improvement retailer Lowe's Cos.  &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=LOW.N target=/stocks/quickinfo/fullquote""&gt;LOW.N&lt;/A&gt; on Tuesday said it expects diluted earnings per share  to rise in both 2005 and 2006 as it benefits from increased  remodeling activity and home ownership.",6,0.6106586,4.714285714,7,39,8.162162162,37,342,0,0.674,0.326,0.4404,0,0.764,0.236,0.836,4,"['lowe', '2006', 'low', '2005', 'fullquote']",0.5079789161682129,0.26088616251945496,0.16533733904361725,0.065797582
